cpd00001__91__e0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00035__91__e0__93__,cpd00036__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00067__91__e0__93__,cpd00107__91__e0__93__,cpd00111__91__c0__93__,cpd00121__91__c0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00161__91__e0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd03802__91__c0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,objective
3.577464788732394254e+02,-1.293762575452716419e+02,0.000000000000000000e+00,2.164989939637827092e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.649899396378269500e+01,0.000000000000000000e+00,-1.649899396378269500e+01,-8.249496981891347502e+01,0.000000000000000000e+00,8.249496981891347502e+00,-1.082494969818913546e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.649899396378269500e+01,0.000000000000000000e+00,-1.649899396378269500e+01,0.000000000000000000e+00,1.649899396378269500e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.649899396378269500e+01
6.756097560975609895e+01,-1.378048780487804947e+01,0.000000000000000000e+00,6.870731707317072789e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.935365853658536750e+01,-2.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.853658536585365765e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.355555555555555713e+01,-1.411111111111111072e+01,-1.133333333333333393e+01,1.133333333333333393e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777777679e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.777777777777777679e+00,0.000000000000000000e+00,1.452991452991453103e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.777777777777777679e+00,3.777777777777777679e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.276056338028168824e+01,-1.526056338028169002e+01,-1.200000000000000000e+01,1.576056338028169002e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,-6.267605633802817433e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.855555555555555429e+02,-1.573333333333333428e+02,0.000000000000000000e+00,2.497777777777777715e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.477777777777777715e+02,0.000000000000000000e+00,9.452991452991453158e+00,-6.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.018888888888888955e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.482185273159144945e+00,-1.693586698337292251e+00,-2.375296912114014183e-02,2.011876484560569889e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.187648456057007092e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.029691211401425166e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,5.938242280285035458e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.524940617577197580e-03,5.938242280285035458e-03,0.000000000000000000e+00
2.080000000000000000e+02,-2.360000000000000000e+02,-1.000000000000000000e+00,2.820000000000000000e+02,1.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000044e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.193954659949622243e+00,-1.984886649874055387e+00,0.000000000000000000e+00,1.319899244332493726e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.959697732997481068e-01,7.959697732997481623e-01,-6.801007556675063570e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.400503778337531785e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.501408450704225572e+01,-1.476408450704225395e+01,0.000000000000000000e+00,5.251408450704225572e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-2.241901408450704380e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.935955056179775369e+00,-2.083707865168539453e+00,0.000000000000000000e+00,1.573033707865168607e+00,3.719101123595505709e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-4.269662921348314766e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.134831460674157383e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.153636363636363527e+01,-1.024545454545454604e+01,0.000000000000000000e+00,1.674545454545454604e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.581818181818182012e+00,0.000000000000000000e+00,3.685314685314685090e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.764545454545454817e+01,-3.648181818181818414e+01,0.000000000000000000e+00,2.798181818181818059e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.327272727272727160e+00,0.000000000000000000e+00,2.048951048951049014e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.820582877959926904e+00,-3.295992714025500980e+00,-3.546448087431694152e+00,3.546448087431694152e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.107468123861565956e-02,-1.728597449908925388e+00,0.000000000000000000e+00,4.553734061930782978e-02,-1.000000000000000000e+00,0.000000000000000000e+00,3.846153846153846367e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.464480874316940406e-01,1.182149362477231236e+00,0.000000000000000000e+00,9.107468123861565956e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.125000000000000000e+02,-2.625000000000000000e+02,0.000000000000000000e+00,3.125000000000000000e+02,0.000000000000000000e+00,1.125000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+02,0.000000000000000000e+00,7.692307692307692513e+00,-1.125000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.610416666666667140e+01,-6.310416666666666430e+01,0.000000000000000000e+00,7.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.489583333333333393e+01,0.000000000000000000e+00,-1.489583333333333393e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,-1.489583333333333393e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.447916666666666963e+00,0.000000000000000000e+00,7.447916666666666963e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.447916666666666963e+00
2.235363636363636530e+01,-9.124545454545454959e+00,0.000000000000000000e+00,1.627454545454545354e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,-1.035818181818181749e+01,-2.000000000000000111e-01,3.983916083916083650e-01,0.000000000000000000e+00,1.000000000000000000e+00,-5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.385727272727272563e+01,-1.039909090909090850e+01,0.000000000000000000e+00,1.784909090909090779e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000111e-01,0.000000000000000000e+00,-2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,-1.121636363636363676e+01,0.000000000000000000e+00,4.237062937062937018e-01,-2.000000000000000111e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000111e-01,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01
2.055555555555555429e+02,-7.233333333333332860e+01,0.000000000000000000e+00,1.017777777777777715e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,-9.977777777777777146e+01,0.000000000000000000e+00,3.760683760683760646e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.988888888888888817e-01,0.000000000000000000e+00,2.000000000000000000e+00
4.132352941176470722e+02,-1.764705882352941160e+02,0.000000000000000000e+00,2.264705882352941160e+02,2.647058823529411598e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.647058823529411598e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+02,0.000000000000000000e+00,8.710407239819003777e+00,-2.647058823529411598e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-2.049543315804041033e-01,-6.808746194298366528e-02,8.331026847495156540e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.134791032383061088e-02,0.000000000000000000e+00,-1.134791032383061088e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.673955161915305440e-03,-4.165513423747578270e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.943537226681428309e-02,-1.134791032383061088e-02,2.269582064766122176e-02,-1.134791032383061088e-02,0.000000000000000000e+00,1.134791032383061088e-02,9.313589814558538398e-04,0.000000000000000000e+00,1.134791032383061088e-02
1.033333333333333258e+03,-2.416666666666666572e+02,0.000000000000000000e+00,1.866666666666666742e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.775000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.333333333333333712e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.166666666666667140e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.228260869565217490e+02,-1.500000000000000000e+02,-2.673913043478260647e+02,2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.913043478260870245e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.445652173913043441e+02,0.000000000000000000e+00,3.428093645484949992e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.913043478260870245e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.879629629629629761e+00,-2.537037037037037202e+00,-1.611111111111111160e+00,2.537037037037037202e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.629629629629629650e-01,0.000000000000000000e+00,-7.407407407407406996e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,2.065527065527065359e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.370370370370370905e-01,-2.314814814814814825e-01,0.000000000000000000e+00,2.314814814814814825e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.314814814814814825e-01
5.460778443113772340e+01,-2.662275449101796454e+01,0.000000000000000000e+00,4.374850299401197873e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.140718562874251329e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,-2.140718562874251329e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.140718562874251329e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.070359281437125665e+00,0.000000000000000000e+00,1.070359281437125665e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.070359281437125665e+00
2.637500000000000000e+01,-1.787500000000000000e+01,0.000000000000000000e+00,1.737500000000000000e+01,2.000000000000000000e+00,5.375000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-8.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.337500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.822784810126582222e+00,-6.626582278481012445e+00,0.000000000000000000e+00,1.043037974683544356e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.607594936708860667e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.215189873417721778e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.911904761904762040e+01,-1.055952380952381020e+01,0.000000000000000000e+00,1.200000000000000000e+01,9.404761904761904656e-01,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.094047619047618980e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.702380952380952328e-01,0.000000000000000000e+00,4.702380952380952328e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.702380952380952328e-01
3.846341463414633921e+01,-1.996341463414634276e+01,-1.200000000000000000e+01,2.146341463414634276e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.365853658536585247e+00,-2.000000000000000000e+00,-1.636585365853658658e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.365853658536585691e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.365853658536584803e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.048529411764705799e+01,-5.697058823529411598e+01,0.000000000000000000e+00,7.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.577205882352941124e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,-1.051470588235294201e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.628676470588235503e+00,5.257352941176471006e+00,2.628676470588235503e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.628676470588235503e+00
