cpd00001__91__e0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00023__91__e0__93__,cpd00035__91__e0__93__,cpd00036__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00067__91__e0__93__,cpd00107__91__e0__93__,cpd00111__91__c0__93__,cpd00121__91__c0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00281__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd03802__91__c0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,GS_tag__91__c0__93__,objective
2.221666666666666572e+02,-2.762500000000000000e+02,0.000000000000000000e+00,2.531666666666666572e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.491666666666666572e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,-2.131666666666666572e+02,0.000000000000000000e+00,-2.100000000000000000e+01,0.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+01
1.018691588785046731e+00,-6.518691588785047175e-01,0.000000000000000000e+00,2.009345794392523477e+00,0.000000000000000000e+00,9.345794392523363789e-03,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.866822429906542125e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.238317757009345793e-01,0.000000000000000000e+00,-9.345794392523363789e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000000e+01,-4.850000000000000000e+01,0.000000000000000000e+00,3.600000000000000000e+01,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.200000000000000000e+01,0.000000000000000000e+00,4.615384615384615641e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.612500000000000000e+01,0.000000000000000000e+00
2.013253182461103279e+02,-1.056916548797736937e+02,-1.857142857142857206e+00,9.304101838755303788e+01,0.000000000000000000e+00,3.166336633663366484e+01,1.055445544554455495e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.055445544554455495e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.277227722772277474e+00,-4.026874115983027025e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.166336633663366484e+01,-4.221782178217821979e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.857142857142857206e+00,1.055445544554455495e+01,0.000000000000000000e+00
7.222535211267606314e+01,-2.172535211267605604e+01,0.000000000000000000e+00,6.322535211267605604e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.720422535211267601e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.290909090909091006e+00,-1.663636363636363580e+00,-4.363636363636363424e-01,4.709090909090908994e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.036363636363636154e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.963636363636363624e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.090909090909090856e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.090909090909090856e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-9.785276073619632031e-01,0.000000000000000000e+00,7.914110429447852590e-01,0.000000000000000000e+00,4.294478527607362150e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.742331288343558326e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.085889570552147132e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.171779141104294264e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.171779141104294264e-01,0.000000000000000000e+00
3.021999999999999886e+01,-1.461999999999999922e+01,-1.812000000000000099e+01,1.612000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.039999999999999147e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.040000000000000036e+00,0.000000000000000000e+00,2.323076923076922984e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,6.040000000000000036e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.594444444444444287e+01,-9.091666666666667140e+01,-4.000000000000000000e+00,8.494444444444444287e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.294444444444444287e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.894444444444444287e+01,1.000000000000000000e+00,-7.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00
4.355000000000000000e+02,-5.552500000000000000e+02,-1.200000000000000000e+01,4.965000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.925000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-8.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,-2.000000000000000000e+00,-4.165000000000000000e+02,4.000000000000000000e+00,-4.000000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+01
5.657407407407407440e+00,-3.152777777777777679e+00,-2.000000000000000000e+00,2.824074074074073959e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.240740740740740700e-01,-3.333333333333333148e-01,0.000000000000000000e+00,-3.333333333333333148e-01,-2.333333333333333481e+00,0.000000000000000000e+00,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-8.240740740740740700e-01,6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00
1.855329949238578635e+00,-1.530456852791878264e+00,-9.898477157360405787e-01,3.604060913705584013e-01,0.000000000000000000e+00,1.015228426395939007e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.401015228426396142e-01,1.269035532994923846e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.010152284263959421e+00,3.299492385786801929e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.406976744186046346e+00,-3.639534883720930036e+00,-7.674418604651163101e-01,3.511627906976744207e+00,0.000000000000000000e+00,1.255813953488372103e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.558139534883721034e-01,0.000000000000000000e+00,9.838998211091234611e-03,0.000000000000000000e+00,-1.255813953488372103e+00,0.000000000000000000e+00,2.558139534883721034e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.255813953488372103e+00,0.000000000000000000e+00
3.800000000000000000e+02,-3.000000000000000000e+02,-1.000000000000000000e+00,7.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.220000000000000000e+02,-3.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.140000000000000124e+00,-2.546666666666666856e+00,0.000000000000000000e+00,3.186666666666666536e+00,0.000000000000000000e+00,1.093333333333333268e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.093333333333333268e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.333333333333333759e-02,-1.093333333333333268e+00,3.589743589743589740e-03,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.666666666666666879e-02,0.000000000000000000e+00,4.666666666666666879e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.093333333333333268e+00,4.666666666666666879e-02
3.000000000000000000e+01,-8.500000000000000000e+00,0.000000000000000000e+00,3.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.250000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.528497409326424972e+00,-5.976683937823834114e+00,-3.862694300518134671e+00,3.787564766839378372e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.937823834196891304e-01,-2.468911917098445485e+00,0.000000000000000000e+00,1.968911917098445652e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.181347150259067558e+00,1.287564766839378150e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.426666666666666750e+00,-6.666666666666666297e-01,0.000000000000000000e+00,2.506666666666666821e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.666666666666666838e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.399999999999999911e-01,-1.066666666666666735e-01,-1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.866666666666666752e-01,0.000000000000000000e+00
1.420454545454545325e+02,-6.068181818181817988e+01,0.000000000000000000e+00,9.918181818181818699e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-6.372727272727272663e+01,0.000000000000000000e+00,2.451048951048951263e+00,6.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.445161290322580783e+02,-1.750000000000000000e+02,-1.000000000000000000e+00,5.219354838709677580e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,8.329032258064516725e+01,-2.109677419354838790e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.054838709677419395e+01,0.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.709677419354838435e+01,-1.174838709677419359e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.039999999999999858e+01,-1.235624999999999929e+01,-5.650000000000000355e+00,3.142500000000000071e+01,0.000000000000000000e+00,2.912500000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.466874999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.912500000000000089e+00,1.412500000000000089e+00,-2.500000000000000000e-01,5.000000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,1.412500000000000089e+00,1.000000000000000000e+00,2.500000000000000000e-01
4.000000000000000000e+00,-3.770000000000000018e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.459999999999999964e+00,-5.400000000000000355e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.459999999999999964e+00,0.000000000000000000e+00
1.200000000000000000e+01,-1.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.301463414634146432e+02,-2.807317073170731803e+01,-1.200000000000000000e+01,1.000975609756097526e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.004878048780487632e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,-6.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.104878048780487815e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.926888888888888971e+02,-1.288444444444444343e+02,-7.800000000000000000e+01,1.253777777777777800e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.968888888888888999e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.311111111111110894e+00,2.600000000000000000e+01,-1.184444444444444500e+01,0.000000000000000000e+00,1.184444444444444500e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.368888888888888999e+01,1.184444444444444500e+01
3.890425531914893782e+03,-2.397340425531915116e+03,-1.289361702127659555e+03,6.744680851063830005e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.074468085106382887e+03,-2.148936170212765830e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.074468085106382915e+02,-1.074468085106382915e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.297872340425531661e+02,-1.289361702127659555e+03,4.297872340425531661e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.074468085106382915e+02,0.000000000000000000e+00
8.828571428571429180e+01,-4.876190476190475920e+01,-4.742857142857143060e+01,3.428571428571428470e+01,0.000000000000000000e+00,1.714285714285714235e+01,1.333333333333333259e+00,-6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.714285714285714235e+01,0.000000000000000000e+00,6.080586080586080078e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.647619047619047450e+01,1.580952380952381020e+01,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666297e-01,1.000000000000000000e+00
8.846216436126931981e+00,-7.740846216436127136e+00,-2.278275020341741230e-02,1.182912937347436966e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.011391375101708512e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.028478437754271724e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,5.695687550854353076e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.695687550854353076e-03,4.000000000000000000e+00,0.000000000000000000e+00
6.736842105263157521e+00,-3.500000000000000000e+00,-5.605263157894737169e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.868421052631578760e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.868421052631578982e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.335064935064934616e+03,-4.011688311688311842e+03,0.000000000000000000e+00,2.366233766233766346e+03,0.000000000000000000e+00,1.083116883116883173e+03,5.610389610389610198e+02,0.000000000000000000e+00,0.000000000000000000e+00,-3.610389610389610198e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.805194805194805099e+02,-5.610389610389610198e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.527272727272727479e+03,0.000000000000000000e+00,-1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.610389610389610198e+02,1.000000000000000000e+02
1.766521739130434696e+02,-1.672173913043478137e+02,-1.043478260869565188e+00,5.313043478260869534e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.347826086956521507e+00,0.000000000000000000e+00,9.791304347826087451e+01,-8.347826086956521507e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.173913043478260754e+00,0.000000000000000000e+00,-3.643478260869564878e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.313043478260869676e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.043478260869565188e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,-4.500000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.490000000000000000e+02,-1.190000000000000000e+02,-7.800000000000000000e+01,3.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,-2.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.800000000000000000e+01,2.600000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.223888888888888857e+02,-1.535833333333333428e+02,-4.000000000000000000e+00,1.393888888888888857e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.373888888888888857e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.153888888888888857e+02,1.000000000000000000e+00,-1.100000000000000000e+01,0.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,1.100000000000000000e+01
2.430651340996168528e+03,-1.809578544061302637e+03,-6.850574712643677913e+02,5.800766283524903884e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.616858237547892827e+02,0.000000000000000000e+00,7.134099616858237596e+02,-1.141762452107279699e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.708812260536398497e+01,-6.666666666666667140e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.360153256704980777e+03,2.283524904214559399e+02,0.000000000000000000e+00,4.750957854406130565e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.365714285714285836e+01,-6.204285714285714448e+01,-4.000000000000000000e+00,6.665714285714285836e+01,2.688571428571428612e+01,1.088571428571428612e+01,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.688571428571428612e+01,-1.088571428571428612e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.280000000000000000e+02,-9.295000000000000000e+02,-1.000000000000000000e+00,1.246000000000000000e+03,1.695000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.240000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.190000000000000000e+02,-3.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.515000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.010000000000000000e+02,0.000000000000000000e+00
7.479999999999999716e+01,-4.697999999999999687e+01,-2.748000000000000043e+01,3.232000000000000028e+01,0.000000000000000000e+00,1.516000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-8.580000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.716000000000000014e+01,9.160000000000000142e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.232000000000000028e+01,1.000000000000000000e+00
5.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.340909090909090828e+01,-9.704545454545455030e+00,-9.409090909090908283e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.136363636363636687e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.136363636363636687e+00,3.136363636363636243e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.450000000000000000e+02,-2.850000000000000000e+02,0.000000000000000000e+00,2.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.000000000000000000e+01,9.000000000000000000e+01,0.000000000000000000e+00,-9.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000000e+02,0.000000000000000000e+00,4.230769230769230838e+00,0.000000000000000000e+00,-9.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00
