cpd00001__91__e0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00035__91__e0__93__,cpd00036__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00067__91__e0__93__,cpd00107__91__e0__93__,cpd00111__91__c0__93__,cpd00121__91__c0__93__,cpd00129__91__e0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd03802__91__c0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,objective
1.037142857142857144e+00,-5.944642857142856673e-01,-2.871428571428571441e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.785714285714285504e-02,-8.828571428571428958e-01,0.000000000000000000e+00,2.392857142857142752e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.217857142857142860e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.785714285714285504e-02,9.571428571428571008e-02,-4.785714285714285504e-02,0.000000000000000000e+00,4.785714285714285504e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.785714285714285504e-02
2.780487804878048763e+01,-1.617073170731707421e+01,-4.000000000000000000e+00,4.307317073170731447e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.253658536585365724e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.607317073170731447e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.268292682926829201e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,-5.500000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.176219512195122263e+01,-2.568292682926829329e+01,0.000000000000000000e+00,4.312195121951219789e+01,2.179878048780487632e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.179878048780487632e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.089939024390243816e+00,0.000000000000000000e+00,1.089939024390243816e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.089939024390243816e+00
9.818518518518519045e+01,-3.277777777777777857e+01,0.000000000000000000e+00,5.059259259259259522e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,-5.025925925925925952e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.920227920227920215e+00,1.000000000000000000e+00,-6.666666666666666297e-01,0.000000000000000000e+00,-1.666666666666666574e-01,0.000000000000000000e+00,1.666666666666666574e-01,2.112962962962962876e-01,0.000000000000000000e+00,1.666666666666666574e-01
5.630985915492957616e+01,-1.730985915492957616e+01,-8.000000000000000000e+00,4.630985915492957616e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.171830985915492818e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.581632653061224687e+02,-1.081632653061224545e+02,0.000000000000000000e+00,1.790816326530612344e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.183673469387755262e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.104591836734693828e+02,0.000000000000000000e+00,-2.091836734693877631e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.091836734693877631e+01,0.000000000000000000e+00,2.091836734693877631e+01,1.000000000000000000e+00,0.000000000000000000e+00,2.091836734693877631e+01
2.715447154471544877e+01,-9.577235772357724386e+00,-4.000000000000000000e+00,1.699186991869918728e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.666666666666666519e+00,0.000000000000000000e+00,-6.666666666666666297e-01,-8.666666666666666075e+00,0.000000000000000000e+00,3.333333333333333148e-01,-7.829268292682926678e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.333333333333333259e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.495934959349593640e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.650704225352112786e+01,-2.507042253521126973e+00,0.000000000000000000e+00,1.750704225352112786e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.584507042253521014e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.354265402843601862e+00,-9.585308056872038351e-01,0.000000000000000000e+00,1.805687203791469297e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-4.857819905213270339e-02,-2.145734597156398138e+00,0.000000000000000000e+00,2.428909952606635170e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.286729857819905509e-02,0.000000000000000000e+00,7.286729857819905509e-02,4.271327014218009692e-03,0.000000000000000000e+00,7.286729857819905509e-02
3.844444444444444553e+00,-1.916666666666666741e+00,-5.166666666666667185e-01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.333333333333333148e-01,0.000000000000000000e+00,-3.333333333333333148e-01,-1.838888888888888795e+00,0.000000000000000000e+00,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.722222222222222210e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.257668711656441785e+00,-1.757668711656441785e+00,0.000000000000000000e+00,2.257668711656441562e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.355828220858895539e-01,0.000000000000000000e+00,-1.564417177914110502e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.177914110429447769e-01,0.000000000000000000e+00,2.177914110429447769e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.177914110429447769e-01
1.400000000000000000e+01,-1.150000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.500000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.368292682926829684e+01,-7.418292682926829684e+01,-4.000000000000000000e+00,9.068292682926829684e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.017073170731707421e+01,0.000000000000000000e+00,-3.517073170731707421e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.217073170731707421e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.017073170731707421e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.399628252788104099e+00,-4.152416356877323800e+00,0.000000000000000000e+00,3.434944237918215570e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.646840148698885287e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.531598513011152685e-02,-1.964684014869888529e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.524999999999999911e+00,-4.254513888888888928e+00,-5.277777777777777762e-02,3.445833333333333304e+00,9.868055555555556024e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.986805555555555491e+00,1.319444444444444441e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.319444444444444441e-02,0.000000000000000000e+00
5.525333333333333030e+01,-2.765333333333333243e+01,-3.232000000000000028e+01,3.232000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.333333333333333259e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.543999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.077333333333333343e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.143589743589743413e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.077333333333333343e+01,-1.000000000000000000e+00,6.666666666666666297e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.031250000000000000e+02,-2.437500000000000000e+02,0.000000000000000000e+00,3.687500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-3.750000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.312500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.812500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.971153846153845812e+00,0.000000000000000000e+00,-5.625000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.875000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.248366013071895431e+00,-1.248366013071895431e+00,0.000000000000000000e+00,2.686274509803921351e+00,0.000000000000000000e+00,4.379084967320261423e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.189542483660130712e-01,0.000000000000000000e+00,2.189542483660130712e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.189542483660130712e-01
4.562500000000000000e+02,-2.062500000000000000e+02,0.000000000000000000e+00,2.562500000000000000e+02,0.000000000000000000e+00,5.625000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.692307692307692513e+00,0.000000000000000000e+00,-5.625000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.785714285714285552e+02,-1.392857142857142776e+02,0.000000000000000000e+00,2.000000000000000000e+02,1.071428571428571352e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.071428571428571352e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.692307692307692513e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.357142857142856762e+00,0.000000000000000000e+00,5.357142857142856762e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.357142857142856762e+00
3.036585365853658658e+01,-9.682926829268293289e+00,-6.000000000000000000e+00,1.624390243902438868e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-7.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-8.121951219512194342e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.621951219512194953e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.048780487804877737e+01,-1.424390243902439046e+01,-6.000000000000000000e+00,6.665853658536585158e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-3.232926829268292579e+01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,-3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.329268292682926705e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.138028169014084590e+01,-7.880281690140845008e+00,0.000000000000000000e+00,1.104694835680751197e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666297e-01,-4.666666666666666963e+00,0.000000000000000000e+00,3.333333333333333148e-01,-2.063380281690140983e+00,0.000000000000000000e+00,-1.333333333333333259e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.751515151515151558e+01,-9.757575757575757791e+00,0.000000000000000000e+00,3.668686868686868507e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666297e-01,-4.268686868686868507e+01,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.034343434343434254e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.505050505050505194e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.646551724137930819e+02,-1.603448275862068897e+02,0.000000000000000000e+00,2.465517241379310462e+02,5.172413793103448398e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.413793103448275872e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.482758620689654805e+00,5.172413793103448398e+00,-5.172413793103448398e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.016806722689075571e+00,-1.605042016806722760e+00,0.000000000000000000e+00,1.806722689075630273e+00,0.000000000000000000e+00,1.932773109243697551e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.689075630252100724e-01,-1.344537815126050528e+00,0.000000000000000000e+00,1.344537815126050362e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.689075630252100724e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.718750000000000000e+00,-4.218750000000000000e+00,0.000000000000000000e+00,6.218750000000000000e+00,0.000000000000000000e+00,2.187500000000000000e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.718750000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.126760563380281521e+00,-2.460093896713615003e+00,0.000000000000000000e+00,3.460093896713615003e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.544600938967136239e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.438855421686746894e+01,-2.739006024096385516e+01,0.000000000000000000e+00,4.354216867469879304e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.153614457831325435e+00,2.153614457831325435e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.153614457831325435e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.076807228915662717e+00,0.000000000000000000e+00,1.076807228915662717e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.076807228915662717e+00
4.708333333333333144e+02,-2.069444444444444571e+02,-1.708333333333333428e+02,2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.694444444444444287e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.694444444444444287e+01,5.694444444444444287e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.520797720797720576e+00,-6.355555555555555403e-01,-1.941880341880341809e-01,2.310427350427350479e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.236467236467236580e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.618233618233618290e-02,-1.000000000000000000e+00,0.000000000000000000e+00,-3.236467236467236580e-02,0.000000000000000000e+00,2.265527065527065398e-01,-3.236467236467236580e-02,6.472934472934473160e-02,-3.236467236467236580e-02,0.000000000000000000e+00,3.236467236467236580e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.236467236467236580e-02
2.492957746478873204e+01,-1.508450704225352190e+01,-4.000000000000000000e+00,3.923943661971831176e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.930985915492957616e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.961971830985915233e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.337037037037036669e+01,-3.288888888888888573e+01,0.000000000000000000e+00,4.585185185185185475e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,-4.751851851851851904e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.737891737891737787e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.409259259259259323e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.766666666666666970e+03,-8.333333333333333712e+02,0.000000000000000000e+00,6.008333333333333030e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.662500000000000000e+03,0.000000000000000000e+00,-3.416666666666666856e+02,0.000000000000000000e+00,6.833333333333333712e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.717368421052631504e+02,-8.278947368421052033e+01,-9.442105263157894512e+01,8.894736842105263008e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.736842105263157965e+00,0.000000000000000000e+00,-2.736842105263157965e+00,-4.515789473684210265e+01,0.000000000000000000e+00,1.368421052631578982e+00,-2.873684210526315752e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.736842105263157965e+00,3.147368421052631504e+01,-2.736842105263157965e+00,0.000000000000000000e+00,2.736842105263157965e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.736842105263157965e+00
8.315447154471544877e+01,-1.557723577235772439e+01,0.000000000000000000e+00,7.565853658536585158e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,-3.716260162601626149e+01,0.000000000000000000e+00,-2.666666666666666519e+00,0.000000000000000000e+00,7.333333333333333037e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.495934959349593640e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.750000000000000000e+00,-3.572916666666666519e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.166666666666666435e-02,-3.562500000000000000e+00,0.000000000000000000e+00,2.083333333333333218e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.562500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.791666666666666852e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.358536585365853711e+01,-1.902439024390243816e+01,0.000000000000000000e+00,2.642276422764227561e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.341463414634146423e-01,-2.113821138211382233e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.056910569105691117e-01,-2.726829268292683039e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.341463414634146423e-01,0.000000000000000000e+00,6.341463414634146423e-01,1.363414634146341564e-01,0.000000000000000000e+00,6.341463414634146423e-01
1.246987951807228878e+00,-3.750000000000000000e-01,-2.981927710843373380e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.969879518072289198e-02,-1.248493975903614439e+00,0.000000000000000000e+00,2.484939759036144599e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.490963855421686690e-01,9.939759036144578397e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.748493975903614286e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.130705394190871349e+00,-7.593360995850622075e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.734439834024896182e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.734439834024896182e-02,-1.493775933609958473e-01,0.000000000000000000e+00,1.867219917012448091e-02,-9.253112033195021180e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.558889243536546287e-02,0.000000000000000000e+00,-1.493775933609958473e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000104e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.439560439560439553e+00,-1.679487179487179516e+00,0.000000000000000000e+00,2.959706959706959850e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.390109890109890056e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.950549450549450559e-01,1.300366300366300465e-01,1.950549450549450559e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.950549450549450559e-01
2.608000000000000114e+02,-3.016000000000000227e+02,-1.000000000000000000e+00,3.563999999999999773e+02,1.791999999999999886e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.791999999999999886e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.791999999999999886e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.060000000000000497e-01,1.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
