cpd00001__91__e0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00035__91__e0__93__,cpd00036__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00067__91__e0__93__,cpd00107__91__e0__93__,cpd00111__91__c0__93__,cpd00121__91__c0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00281__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd03802__91__c0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,objective
6.794444444444444571e+02,-2.246666666666666572e+02,0.000000000000000000e+00,3.522222222222222285e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.482222222222222285e+02,0.000000000000000000e+00,1.339316239316239354e+01,8.000000000000000000e+00,-8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.441111111111111009e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.330750000000000000e+03,-3.385000000000000000e+02,-1.200000000000000000e+01,1.352875000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.530625000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.333750000000000000e+02,-4.512500000000000000e+01,-8.425000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,4.112500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.814634146341463250e+01,-2.107317073170731803e+01,0.000000000000000000e+00,6.097560975609756184e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.048780487804878092e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.048780487804877981e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.715454545454545610e+01,-2.941818181818181799e+01,0.000000000000000000e+00,5.141818181818182154e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.247272727272727622e+01,0.000000000000000000e+00,1.287412587412587461e+00,3.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.526756756756756772e+02,-2.559324324324324209e+02,-9.967567567567567721e+01,8.956756756756756488e+01,0.000000000000000000e+00,2.389189189189189122e+01,0.000000000000000000e+00,1.245675675675675649e+02,-1.594594594594594561e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.972972972972972805e+00,0.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.783783783783783861e+01,-1.722972972972972912e+02,3.289189189189189477e+01,0.000000000000000000e+00,7.945945945945945610e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.406542056074766345e+00,-1.528037383177569986e+00,-1.401869158878504551e-01,1.766355140186915973e+00,8.598130841121495171e-01,0.000000000000000000e+00,-4.672897196261682068e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.797268152408339290e-03,0.000000000000000000e+00,-8.598130841121495171e-01,0.000000000000000000e+00,4.672897196261682068e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.299065420560748037e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.106060606060605966e+00,-2.863636363636363757e+00,0.000000000000000000e+00,2.969696969696969724e+00,1.000000000000000000e+00,2.727272727272727071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.727272727272727293e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.913752913752913620e-02,0.000000000000000000e+00,-7.575757575757575690e-01,-1.242424242424242431e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.424242424242424310e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.688888888888888573e+01,-1.023333333333333286e+02,0.000000000000000000e+00,9.488888888888888573e+01,0.000000000000000000e+00,9.488888888888888573e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-7.788888888888888573e+01,0.000000000000000000e+00,-8.500000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+00
7.288043478260870245e+01,-5.654891304347825809e+01,0.000000000000000000e+00,1.373913043478260931e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.235869565217391397e+01,-6.869565217391304657e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.434782608695652328e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,-4.296739130434782794e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000000e+03,-1.377500000000000000e+04,0.000000000000000000e+00,1.680000000000000000e+04,8.400000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.375000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025000000000000000e+03,0.000000000000000000e+00,-8.400000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.057746478873239582e+01,-3.350704225352112786e+01,0.000000000000000000e+00,4.943661971830985635e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.185915492957746409e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.371830985915492818e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.498076923076922640e+01,-5.828525641025640880e+01,0.000000000000000000e+00,2.153846153846154010e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.428846153846154010e+01,-4.256410256410256387e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.128205128205128194e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,-4.682692307692308020e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.256410256410256387e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.309859154929577585e+01,-6.598591549295774961e+00,-4.000000000000000000e+00,2.809859154929577585e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.368309859154929597e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.555555555555555358e+00,-1.233333333333333393e+01,0.000000000000000000e+00,7.555555555555555358e+00,2.000000000000000000e+00,7.555555555555555358e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.555555555555555358e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.232931726907630754e+00,-7.640562248995983907e+00,-9.638554216867470381e-02,6.016064257028112650e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.080321285140562360e+00,-1.606425702811244832e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.032128514056224161e-03,-1.008032128514056325e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.112449799196786770e+00,3.212851405622489664e-02,-5.080321285140562138e-01,1.000000000000000000e+00,5.080321285140562138e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.080321285140562138e-01
2.746341463414634276e+01,-1.721951219512195053e+01,0.000000000000000000e+00,1.995121951219512368e+01,0.000000000000000000e+00,2.000000000000000000e+00,-8.975609756097561842e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-2.395121951219512368e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.487804878048780505e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.159090909090909349e+01,-4.179545454545454675e+01,-3.259090909090909349e+01,1.200000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.886363636363636331e+01,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,-2.086363636363636331e+01,1.086363636363636331e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.780487804878049474e+01,-1.590243902439024382e+01,0.000000000000000000e+00,7.653658536585365368e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.626829268292682684e+01,-2.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+00,7.268292682926828785e-02,0.000000000000000000e+00,1.500000000000000000e+00
4.718750000000000000e+00,-5.281250000000000000e+00,0.000000000000000000e+00,3.843750000000000000e+00,0.000000000000000000e+00,1.843750000000000000e+00,-1.000000000000000000e+00,1.875000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e-01,-1.843750000000000000e+00,-1.875000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.254545454545454675e+01,-2.927272727272727337e+01,0.000000000000000000e+00,1.100606060606060623e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.280606060606060623e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-6.103030303030303116e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.851515151515151558e-01,0.000000000000000000e+00,3.000000000000000000e+00
4.453409090909090651e+01,-2.703409090909091006e+01,-1.200000000000000000e+01,2.918181818181818343e+01,0.000000000000000000e+00,5.647727272727272485e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-2.094318181818181657e+01,0.000000000000000000e+00,1.000000000000000000e+00,-8.238636363636363535e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,-1.659090909090908994e+01,4.000000000000000000e+00,0.000000000000000000e+00,3.647727272727272929e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.238000000000000114e+02,-2.990000000000000000e+02,-7.800000000000000000e+01,4.186000000000000227e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.054000000000000057e+02,0.000000000000000000e+00,0.000000000000000000e+00,-4.289999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-5.979999999999999716e+01,-1.195999999999999943e+02,2.600000000000000000e+01,0.000000000000000000e+00,5.979999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.800000000000000000e+02,-3.005000000000000000e+02,0.000000000000000000e+00,2.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.010000000000000000e+02,0.000000000000000000e+00,-2.050000000000000000e+01,4.000000000000000000e+01,2.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.050000000000000000e+01
4.277272727272727337e+01,-1.100000000000000000e+01,0.000000000000000000e+00,4.636363636363636687e+01,1.795454545454545414e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.918181818181818343e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.795454545454545858e+00,0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,-3.977272727272727071e-01,1.000000000000000000e+00,3.977272727272727071e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.977272727272727071e-01
3.222222222222222321e+00,-2.777777777777777679e+00,0.000000000000000000e+00,3.666666666666666519e+00,0.000000000000000000e+00,5.555555555555555802e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.333333333333333259e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.222222222222222099e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-8.888888888888888395e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.444444444444444198e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.285969387755102034e+01,-7.562500000000000000e+00,0.000000000000000000e+00,4.632653061224489832e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.727040816326530503e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.729591836734693855e-01,-3.000000000000000000e+00,-3.727040816326530503e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.383014705882353041e+02,-2.643492647058823763e+02,0.000000000000000000e+00,1.040000000000000000e+02,4.119852941176470296e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.191985294117647101e+02,-1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.900000000000000000e+01,-1.841985294117646959e+02,0.000000000000000000e+00,-7.599264705882353255e+00,1.300000000000000000e+01,7.599264705882353255e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.599264705882353255e+00
7.561111111111111427e+01,-2.616666666666666785e+01,0.000000000000000000e+00,4.055555555555555713e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.855555555555555713e+01,0.000000000000000000e+00,1.482905982905982967e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.577777777777777668e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.615887096774193310e+02,-2.388750000000000000e+02,0.000000000000000000e+00,8.806451612903225623e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.984677419354838435e+01,-3.103225806451612812e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.551612903225806406e+01,-2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,3.250000000000000000e+00,-3.103225806451612812e+01,-1.519112903225806406e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.323943661971830998e+01,-9.739436619718309984e+00,0.000000000000000000e+00,9.572769953051643910e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,-2.706572769953051516e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.217156862745098067e+01,-4.126225490196078738e+01,-1.200000000000000000e+01,1.690196078431372584e+01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.372058823529411598e+01,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-7.450980392156862919e+00,0.000000000000000000e+00,1.181372549019607865e+00,0.000000000000000000e+00,-3.172058823529411598e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.594444444444444287e+01,-9.091666666666667140e+01,-4.000000000000000000e+00,8.494444444444444287e+01,0.000000000000000000e+00,8.294444444444444287e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.894444444444444287e+01,1.000000000000000000e+00,-7.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00
4.900803212851405277e+01,-1.320481927710843451e+01,0.000000000000000000e+00,4.665060240963855165e+01,0.000000000000000000e+00,1.610441767068273133e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.104417670682731334e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.052208835341365667e-01,-1.952008032128513904e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.831325301204818956e+00,0.000000000000000000e+00,-6.441767068273092534e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.167741935483871174e+01,-2.617741935483870819e+01,-1.200000000000000000e+01,2.890322580645161210e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.112903225806451513e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-2.556451612903225978e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.533870967741935409e+01,4.000000000000000000e+00,0.000000000000000000e+00,3.112903225806451513e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.045000000000000000e+02,-1.002500000000000000e+02,-1.200000000000000000e+01,6.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.150000000000000000e+01,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-8.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.050000000000000000e+01,4.000000000000000000e+00,-4.250000000000000000e+00,1.050000000000000000e+01,4.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.250000000000000000e+00
9.100000000000000000e+01,-8.693750000000000000e+01,0.000000000000000000e+00,7.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.575000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,-1.787500000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.787500000000000000e+01,0.000000000000000000e+00,-8.937500000000000000e+00,0.000000000000000000e+00,8.937500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.937500000000000000e+00
3.144186046511627808e+01,-2.834883720930232442e+01,0.000000000000000000e+00,2.725581395348837077e+01,5.406976744186046346e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-2.162790697674418539e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.538461538461538547e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162790697674418539e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.406976744186046346e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.740350877192982182e+01,-5.775438596491228083e+01,-4.000000000000000000e+00,4.005263157894736992e+01,1.867543859649122950e+01,6.491228070175438791e-01,0.000000000000000000e+00,2.170175438596491091e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.800000000000000000e+01,-2.505263157894736992e+01,1.000000000000000000e+00,0.000000000000000000e+00,6.754385964912280604e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.517482517482517501e+00,-1.868881118881118963e+00,0.000000000000000000e+00,2.517482517482517501e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.073426573426572883e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.265734265734265618e-02,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000000e+01,-3.342999999999999972e+01,-1.200000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.139999999999999680e+00,-2.185999999999999943e+01,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.698863636363636331e+01,-1.763068181818181657e+01,0.000000000000000000e+00,1.855681818181818343e+01,0.000000000000000000e+00,4.284090909090909172e+00,-2.840909090909091161e-01,0.000000000000000000e+00,-2.000000000000000000e+00,-1.342045454545454497e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,-1.113636363636363669e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.284090909090909172e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.009302325581395365e+01,-1.344186046511627985e+01,0.000000000000000000e+00,1.079069767441860428e+01,8.488372093023255349e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-9.395348837209303028e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.395348837209303028e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.488372093023255349e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.755000000000000000e+02,-1.365000000000000000e+02,0.000000000000000000e+00,1.885000000000000000e+02,0.000000000000000000e+00,6.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.250000000000000000e+01,-5.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.650000000000000000e+01,-2.750000000000000000e+01,0.000000000000000000e+00,2.250000000000000000e+01,0.000000000000000000e+00,8.500000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.050000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
